day,day2,time,open_at_915,top,bottom,close_at_915,expiry_date,strike_price,right,target,SL,input_price,exit_price,PL,trade,month,year,day_max,PL_TLSL,Result,,
19-05-2020,Tuesday,10:03,18037.2,18037.2,17851.9,17851.9,28-May-20,17800,CE,92.65,46.325,692.2,741,-48.8,T576,5,2020,0,-46.325,0,,
20-05-2020,Wednesday,10:03,17486.5,17615.2,17486.5,17615.2,28-May-20,17700,PE,64.35,32.175,557.5,600.55,-43.05,T577,5,2020,0,-32.175,0,,
21-05-2020,Thursday,10:03,17901.9,18065.3,17901.9,18065.3,28-May-20,18100,PE,81.7,40.85,460.4,501.5,-41.1,T578,5,2020,42.95,2.1,1,,
22-05-2020,Friday,10:03,17554.2,17597.15,17497.15,17540.1,04-Jun-20,17800,PE,100,50,750.9,950,-199.1,T579,5,2020,0,-50,0,,
26-05-2020,Tuesday,10:39,17537.7,17630.8,17537.7,17630.8,04-Jun-20,17500,CE,50,25,514.9,542,-27.1,T580,5,2020,44.85,19.85,1,,
27-05-2020,Wednesday,10:18,17603.4,17662.8,17562.8,17622.2,04-Jun-20,17700,PE,100,50,497.75,394.8,102.95,T581,5,2020,102.95,102.95,1,,
28-05-2020,Thursday,10:03,18924.4,18997.6,18924.4,18997.6,04-Jun-20,19200,PE,50,25,510,451.25,58.75,T582,5,2020,58.75,58.75,1,,
01-06-2020,Monday,10:03,19728.9,19858.8,19728.9,19858.8,11-Jun-20,20100,PE,64.95,32.475,770,826.5,-56.5,T584,6,2020,51.9,19.425,1,,
02-06-2020,Tuesday,10:03,20120.6,20120.6,19882.5,19882.5,11-Jun-20,20200,PE,119.05,59.525,756.4,615.5,140.9,T585,6,2020,140.9,140.9,1,,
03-06-2020,Wednesday,10:39,20966.6,21118.1,20966.6,21118.1,11-Jun-20,21100,PE,75.75,37.875,635,552.25,82.75,T586,6,2020,82.75,82.75,1,,
08-06-2020,Monday,10:03,21636.1,21692.35,21592.35,21648.6,18-Jun-20,21600,CE,100,50,756,556.45,199.55,T589,6,2020,199.55,199.55,1,,
09-06-2020,Tuesday,10:06,21295.5,21295.5,21166.7,21166.7,18-Jun-20,21400,PE,64.4,32.2,777.65,684.7,92.95,T590,6,2020,92.95,92.95,1,,
10-06-2020,Wednesday,10:03,20760.9,20878.9,20760.9,20878.9,18-Jun-20,20700,CE,59,29.5,710,808.1,-98.1,T591,6,2020,33.05,3.55,1,,
11-06-2020,Thursday,10:03,21084.7,21084.7,20929.1,20929.1,18-Jun-20,21200,PE,77.8,38.9,673.9,717.25,-43.35,T592,6,2020,23.9,-15,0,,
12-06-2020,Friday,10:03,19529.3,19780.8,19529.3,19780.8,25-Jun-20,19800,PE,125.75,62.875,915,682,233,T593,6,2020,233,233,1,,
15-06-2020,Monday,10:03,20457.2,20457.2,20382.7,20382.7,25-Jun-20,20100,CE,50,25,786.25,733.75,52.5,T594,6,2020,52.5,52.5,1,,
16-06-2020,Tuesday,10:03,20500.7,20590.8,20500.7,20590.8,25-Jun-20,20400,CE,50,25,719.15,750.5,-31.35,T595,6,2020,29.15,4.15,1,,
17-06-2020,Wednesday,10:03,20137.4,20137.4,20069.3,20069.3,25-Jun-20,20300,PE,50,25,761.4,692.95,68.45,T596,6,2020,68.45,68.45,1,,
18-06-2020,Thursday,10:12,20137.6,20181.4,20081.4,20125.2,25-Jun-20,20200,PE,100,50,606.8,498.8,108,T597,6,2020,108,108,1,,
19-06-2020,Friday,10:27,20970.1,21160.8,20970.1,21160.8,02-Jul-20,21000,CE,95.35,47.675,735,811.8,-76.8,T598,6,2020,0,-47.675,0,,
22-06-2020,Monday,10:03,21491.6,21565.7,21465.7,21539.8,02-Jul-20,21700,PE,100,50,728.25,796.35,-68.1,T599,6,2020,43.25,-6.75,0,,
23-06-2020,Tuesday,10:03,21859.2,21911.05,21811.05,21862.9,02-Jul-20,21800,CE,100,50,703.35,754.15,-50.8,T600,6,2020,11.95,-38.05,0,,
24-06-2020,Wednesday,10:03,22479.3,22504.95,22404.95,22430.6,02-Jul-20,22300,CE,100,50,695.15,590,105.15,T601,6,2020,105.15,105.15,1,,
25-06-2020,Thursday,10:03,21218.1,21218.1,21051.4,21051.4,02-Jul-20,21200,PE,83.35,41.675,601.05,511.85,89.2,T602,6,2020,89.2,89.2,1,,
26-06-2020,Friday,10:03,21735.1,21779,21679,21722.9,09-Jul-20,21600,CE,100,50,690,762.6,-72.6,T603,6,2020,55,5,1,,
29-06-2020,Monday,10:03,21291.6,21331.2,21231.2,21270.8,09-Jul-20,21100,CE,100,50,701,800,-99,T604,6,2020,51,1,1,,
30-06-2020,Tuesday,10:21,21524.3,21597.7,21497.7,21571.1,09-Jul-20,21500,CE,100,50,599.2,487.1,112.1,T605,6,2020,112.1,112.1,1,,
01-07-2020,Wednesday,10:03,21354.1,21401.4,21301.4,21348.7,09-Jul-20,21600,PE,100,50,635,533.9,101.1,T606,7,2020,101.1,101.1,1,,
02-07-2020,Thursday,10:03,22133.8,22209.2,22133.8,22209.2,09-Jul-20,22300,PE,50,25,540,601.35,-61.35,T607,7,2020,5.5,-19.5,0,,
03-07-2020,Friday,10:03,22101.8,22127,22027,22052.2,16-Jul-20,21900,CE,100,50,696,772.15,-76.15,T608,7,2020,76.75,26.75,1,,
06-07-2020,Monday,10:03,22270.9,22270.9,22207.3,22207.3,16-Jul-20,22300,PE,50,25,610,555,55,T609,7,2020,55,55,1,,
07-07-2020,Tuesday,10:03,22254.3,22254.3,22152.2,22152.2,16-Jul-20,22100,CE,51.05,25.525,551.75,488.7,63.05,T610,7,2020,63.05,63.05,1,,
08-07-2020,Wednesday,10:03,22700.9,22757.35,22657.35,22713.8,16-Jul-20,22800,PE,100,50,572,451.8,120.2,T611,7,2020,120.2,120.2,1,,
09-07-2020,Thursday,10:09,22753.2,22821.9,22721.9,22790.6,16-Jul-20,22800,PE,100,50,492.3,387.95,104.35,T612,7,2020,104.35,104.35,1,,
10-07-2020,Friday,10:03,22720.9,22758.75,22658.75,22696.6,23-Jul-20,22800,PE,100,50,725,725,0,T613,7,2020,0,0,0,,
13-07-2020,Monday,10:03,22613.2,22666.15,22566.15,22619.1,23-Jul-20,22500,CE,100,50,606,478.15,127.85,T614,7,2020,127.85,127.85,1,,
14-07-2020,Tuesday,10:03,21877.6,21877.6,21819.4,21819.4,23-Jul-20,21700,CE,50,25,600,548.9,51.1,T615,7,2020,51.1,51.1,1,,
15-07-2020,Wednesday,10:03,21634.2,21673.2,21573.2,21612.2,23-Jul-20,21800,PE,100,50,570.8,624.8,-54,T616,7,2020,93.05,43.05,1,,
16-07-2020,Thursday,10:57,21453.2,21453.2,21157.9,21157.9,23-Jul-20,21100,CE,147.65,73.825,515.6,600.45,-84.85,T617,7,2020,0,-73.825,0,,
17-07-2020,Friday,10:06,21608.1,21745.8,21608.1,21745.8,30-Jul-20,21800,PE,68.85,34.425,665.85,731.45,-65.6,T618,7,2020,45.5,11.075,1,,
20-07-2020,Monday,10:03,22307.3,22307.3,22211.6,22211.6,30-Jul-20,22500,PE,50,25,631,656.55,-25.55,T619,7,2020,10.1,-14.9,0,,
21-07-2020,Tuesday,10:09,22639.8,22715.3,22639.8,22715.3,30-Jul-20,22600,CE,50,25,519.2,548,-28.8,T620,7,2020,0.55,-24.45,0,,
22-07-2020,Wednesday,10:03,23159,23159,22966.7,22966.7,30-Jul-20,22800,CE,96.15,48.075,472,523.6,-51.6,T621,7,2020,6,-42.075,0,,
23-07-2020,Thursday,10:03,22854.8,22905.1,22854.8,22905.1,30-Jul-20,22800,CE,50,25,450.2,484.45,-34.25,T622,7,2020,0.95,-24.05,0,,
24-07-2020,Friday,10:03,22853.2,22853.2,22720.3,22720.3,06-Aug-20,22700,CE,66.45,33.225,610,543,67,T623,7,2020,67,67,1,,
27-07-2020,Monday,10:03,22664.6,22664.6,22464.6,22464.6,06-Aug-20,22100,CE,100,50,590.55,489.8,100.75,T624,7,2020,100.75,100.75,1,,
28-07-2020,Tuesday,10:03,21940.2,22068.6,21940.2,22068.6,06-Aug-20,21800,CE,64.2,32.1,566.05,500,66.05,T625,7,2020,66.05,66.05,1,,
29-07-2020,Wednesday,10:30,22075,22238.8,22075,22238.8,06-Aug-20,22100,CE,81.9,40.95,526.25,570.95,-44.7,T626,7,2020,0,-40.95,0,,
30-07-2020,Thursday,10:57,22195.1,22255.5,22155.5,22215.9,06-Aug-20,22100,CE,100,50,466.45,364.95,101.5,T627,7,2020,101.5,101.5,1,,
03-08-2020,Monday,10:03,21543.8,21543.8,21382.3,21382.3,13-Aug-20,21300,CE,80.75,40.375,585.45,631,-45.55,T628,8,2020,3.25,-37.125,0,,
04-08-2020,Tuesday,10:03,21248.2,21291,21191,21233.8,13-Aug-20,21300,PE,100,50,520,411.95,108.05,T629,8,2020,108.05,108.05,1,,
05-08-2020,Wednesday,10:03,21686.8,21745.7,21645.7,21704.6,13-Aug-20,21900,PE,100,50,461.95,528,-66.05,T630,8,2020,39.2,-10.8,0,,
06-08-2020,Thursday,10:03,21644.2,21644.2,21590.6,21590.6,13-Aug-20,21600,CE,50,25,438.95,478.45,-39.5,T631,8,2020,13.75,-11.25,0,,
07-08-2020,Friday,10:03,21620.2,21620.2,21494.3,21494.3,20-Aug-20,21600,PE,62.95,31.475,523,566.45,-43.45,T632,8,2020,0,-31.475,0,,
10-08-2020,Monday,10:03,21824.9,21897.2,21824.9,21897.2,20-Aug-20,22000,PE,50,25,469.7,502.45,-32.75,T633,8,2020,5.7,-19.3,0,,
11-08-2020,Tuesday,12:24,22050.2,22179.2,22050.2,22179.2,20-Aug-20,22100,CE,64.5,32.25,417.65,450,-32.35,T634,8,2020,0,-32.25,0,,
12-08-2020,Wednesday,10:03,22135.9,22135.9,22047.2,22047.2,20-Aug-20,22200,PE,50,25,406.5,433.4,-26.9,T635,8,2020,1.5,-23.5,0,,
13-08-2020,Thursday,11:42,22395.2,22459.2,22359.2,22423.2,20-Aug-20,22300,CE,100,50,333.9,297,36.9,T636,8,2020,68.55,36.9,1,,
14-08-2020,Friday,10:03,22334.9,22334.9,22265.6,22265.6,27-Aug-20,22200,CE,50,25,473.95,417.35,56.6,T637,8,2020,56.6,56.6,1,,
17-08-2020,Monday,10:03,21906.9,21906.9,21808.6,21808.6,27-Aug-20,21600,CE,50,25,470,495.95,-25.95,T638,8,2020,0,-25,0,,
18-08-2020,Tuesday,10:06,21702,21742.3,21642.3,21682.6,27-Aug-20,21800,PE,100,50,458,356.15,101.85,T639,8,2020,101.85,101.85,1,,
19-08-2020,Wednesday,10:12,22315.4,22360.6,22260.6,22305.8,27-Aug-20,22400,PE,100,50,380.05,437.55,-57.5,T640,8,2020,10.55,-39.45,0,,
20-08-2020,Thursday,11:33,21989.9,22049.8,21949.8,22009.7,27-Aug-20,22100,PE,100,50,384.25,471.1,-86.85,T641,8,2020,11.75,-38.25,0,,
21-08-2020,Friday,10:03,22190.7,22242.95,22142.95,22195.2,03-Sep-20,22300,PE,100,50,470,425.05,44.95,T642,8,2020,44.95,44.95,1,,
24-08-2020,Monday,10:03,22436.8,22570.8,22436.8,22570.8,03-Sep-20,22600,PE,67,33.5,400,330,70,T643,8,2020,70,70,1,,
25-08-2020,Tuesday,10:03,22973.4,23024.4,22924.4,22975.4,03-Sep-20,23100,PE,100,50,422,477.85,-55.85,T644,8,2020,5.75,-44.25,0,,
26-08-2020,Wednesday,10:03,23175.6,23250.1,23150.1,23224.6,03-Sep-20,23300,PE,100,50,460,355.95,104.05,T645,8,2020,104.05,104.05,1,,
27-08-2020,Thursday,10:03,23511.4,23589.9,23511.4,23589.9,03-Sep-20,23600,PE,50,25,389.2,330.05,59.15,T646,8,2020,59.15,59.15,1,,
28-08-2020,Friday,10:03,23635.3,23783.2,23635.3,23783.2,10-Sep-20,23900,PE,73.95,36.975,486.7,404.55,82.15,T647,8,2020,82.15,82.15,1,,
31-08-2020,Monday,10:03,25038.8,25148.4,25038.8,25148.4,10-Sep-20,24700,CE,54.8,27.4,606.8,541.25,65.55,T648,8,2020,65.55,65.55,1,,
01-09-2020,Tuesday,11:12,23893.8,23893.8,23693.6,23693.6,10-Sep-20,23600,CE,100.1,50.05,729.6,803.45,-73.85,T649,9,2020,68.5,18.45,1,,
02-09-2020,Wednesday,10:06,23769,23769,23718.2,23718.2,10-Sep-20,23700,CE,50,25,594,541.05,52.95,T650,9,2020,52.95,52.95,1,,
03-09-2020,Thursday,10:03,23986.2,24027.35,23927.35,23968.5,10-Sep-20,23800,CE,100,50,473.65,370.35,103.3,T651,9,2020,103.3,103.3,1,,
04-09-2020,Friday,10:03,23119.2,23119.2,23042.8,23042.8,17-Sep-20,23100,PE,50,25,702.85,573.9,128.95,T652,9,2020,128.95,128.95,1,,
07-09-2020,Monday,10:09,23036.2,23036.2,22935.2,22935.2,17-Sep-20,23100,PE,50.5,25.25,582.65,610.75,-28.1,T653,9,2020,8.45,-16.8,0,,
08-09-2020,Tuesday,10:03,22971.2,22971.2,22877.4,22877.4,17-Sep-20,22900,CE,50,25,501.4,527.2,-25.8,T654,9,2020,0,-25,0,,
09-09-2020,Wednesday,10:03,22486.7,22557.2,22457.2,22527.7,17-Sep-20,22300,CE,100,50,495.9,500,-4.1,T655,9,2020,81.9,31.9,1,,
10-09-2020,Thursday,10:09,22466.6,22512.15,22412.15,22457.7,17-Sep-20,22400,CE,100,50,405.35,463.1,-57.75,T656,9,2020,5.15,-44.85,0,,
11-09-2020,Friday,10:03,22509.9,22601.7,22509.9,22601.7,24-Sep-20,22400,CE,50,25,562.85,504.4,58.45,T657,9,2020,58.45,58.45,1,,
14-09-2020,Monday,10:03,22683.3,22728.6,22628.6,22673.9,24-Sep-20,22600,CE,100,50,541.6,429.95,111.65,T658,9,2020,111.65,111.65,1,,
15-09-2020,Tuesday,10:03,22202.8,22202.8,22123.6,22123.6,24-Sep-20,22200,PE,50,25,497.9,523.15,-25.25,T659,9,2020,0,-25,0,,
16-09-2020,Wednesday,10:09,22476.3,22517.75,22417.75,22459.2,24-Sep-20,22400,CE,100,50,497.85,565.65,-67.8,T660,9,2020,81,31,1,,
17-09-2020,Thursday,10:12,22352,22391.95,22291.95,22331.9,24-Sep-20,22400,PE,100,50,378.4,437,-58.6,T661,9,2020,42.5,-7.5,0,,
18-09-2020,Friday,10:15,22439.3,22486.1,22386.1,22432.9,01-Oct-20,22400,CE,100,50,570,423.2,146.8,T662,9,2020,146.8,146.8,1,,
21-09-2020,Monday,10:03,21983.4,22050,21950,22016.6,01-Oct-20,21900,CE,100,50,572.8,650.3,-77.5,T663,9,2020,33.8,-16.2,0,,
22-09-2020,Tuesday,10:30,21445.2,21445.2,21296.9,21296.9,01-Oct-20,21500,PE,74.15,37.075,527,567.7,-40.7,T664,9,2020,0,-37.075,0,,
23-09-2020,Wednesday,10:03,21350.8,21381.1,21281.1,21311.4,01-Oct-20,21200,CE,100,50,436,320.85,115.15,T665,9,2020,115.15,115.15,1,,
24-09-2020,Thursday,10:03,20898.8,20967,20867,20935.2,01-Oct-20,20900,CE,100,50,400.95,297.65,103.3,T666,9,2020,103.3,103.3,1,,
25-09-2020,Friday,10:03,20740.8,20740.8,20642.7,20642.7,08-Oct-20,20500,CE,50,25,569.65,611.65,-42,T667,9,2020,39.8,14.8,1,,
28-09-2020,Monday,10:03,21152.1,21204.85,21104.85,21157.6,08-Oct-20,21300,PE,100,50,479.7,363.2,116.5,T668,9,2020,116.5,116.5,1,,
29-09-2020,Tuesday,10:03,21770.9,21810.1,21710.1,21749.3,08-Oct-20,21400,CE,100,50,495,390,105,T669,9,2020,105,105,1,,
30-09-2020,Wednesday,10:03,21405.2,21405.2,21244.8,21244.8,08-Oct-20,21200,CE,80.2,40.1,359.95,440,-80.05,T670,9,2020,1.3,-38.8,0,,
01-10-2020,Thursday,10:03,21685.2,21774.3,21685.2,21774.3,08-Oct-20,21900,PE,50,25,306.6,249.9,56.7,T671,10,2020,56.7,56.7,1,,
05-10-2020,Monday,10:03,22352.1,22616.4,22352.1,22616.4,15-Oct-20,22700,PE,132.15,66.075,500,590.65,-90.65,T672,10,2020,32.6,-33.475,0,,
06-10-2020,Tuesday,10:03,22673.1,22770.8,22673.1,22770.8,15-Oct-20,22600,CE,50,25,472.25,509.35,-37.1,T673,10,2020,12.45,-12.55,0,,
07-10-2020,Wednesday,10:03,22836.9,22836.9,22696.7,22696.7,15-Oct-20,22900,PE,70.1,35.05,419.15,458,-38.85,T674,10,2020,14.5,-20.55,0,,
08-10-2020,Thursday,10:03,23150.2,23193.65,23093.65,23137.1,15-Oct-20,23300,PE,100,50,452.7,522.45,-69.75,T675,10,2020,85.2,35.2,1,,
09-10-2020,Friday,10:03,23312.6,23364.5,23264.5,23316.4,22-Oct-20,23300,CE,100,50,528.9,582.4,-53.5,T676,10,2020,0,-50,0,,
12-10-2020,Monday,10:27,23955.6,24141.2,23955.6,24141.2,22-Oct-20,23900,CE,92.8,46.4,601.15,486.7,114.45,T677,10,2020,114.45,114.45,1,,
13-10-2020,Tuesday,10:42,23663.1,23663.1,23502.6,23502.6,22-Oct-20,23700,PE,80.25,40.125,534.75,579.2,-44.45,T678,10,2020,24.75,-15.375,0,,
14-10-2020,Wednesday,10:03,23353.2,23385.45,23285.45,23317.7,22-Oct-20,23200,CE,100,50,547.5,604.6,-57.1,T679,10,2020,66,16,1,,
15-10-2020,Thursday,10:03,23920.3,23920.3,23703.9,23703.9,22-Oct-20,24000,PE,108.2,54.1,420.2,480,-59.8,T680,10,2020,0.4,-53.7,0,,
16-10-2020,Friday,10:03,23219.8,23294.4,23219.8,23294.4,29-Oct-20,23200,CE,50,25,647.5,680,-32.5,T681,10,2020,5.35,-19.65,0,,
19-10-2020,Monday,10:03,23902.9,23902.9,23815.2,23815.2,29-Oct-20,24100,PE,50,25,526.5,555.2,-28.7,T682,10,2020,29.15,4.15,1,,
20-10-2020,Tuesday,10:09,24117.3,24157.25,24057.25,24097.2,29-Oct-20,24200,PE,100,50,530.2,424.75,105.45,T683,10,2020,105.45,105.45,1,,
21-10-2020,Wednesday,10:03,24444.2,24580,24444.2,24580,29-Oct-20,24700,PE,67.9,33.95,484.95,525,-40.05,T684,10,2020,59.05,25.1,1,,
22-10-2020,Thursday,11:03,24447.3,24638.3,24447.3,24638.3,29-Oct-20,24700,PE,95.5,47.75,478.15,532.8,-54.65,T685,10,2020,0.4,-47.35,0,,
23-10-2020,Friday,10:03,24669.2,24741.55,24641.55,24713.9,05-Nov-20,24600,CE,100,50,761,668,93,T686,10,2020,97.45,93,1,,
26-10-2020,Monday,11:21,24525.8,24525.8,24410.7,24410.7,05-Nov-20,24400,CE,57.55,28.775,703.1,635.2,67.9,T687,10,2020,67.9,67.9,1,,
27-10-2020,Tuesday,10:30,24288.1,24288.1,24046.9,24046.9,05-Nov-20,24300,PE,120.6,60.3,660,534.05,125.95,T688,10,2020,125.95,125.95,1,,
28-10-2020,Wednesday,10:03,24737.8,24737.8,24572.4,24572.4,05-Nov-20,24500,CE,82.7,41.35,638.45,691.25,-52.8,T689,10,2020,12.95,-28.4,0,,
29-10-2020,Thursday,10:03,24063.5,24063.5,23979.3,23979.3,05-Nov-20,24100,PE,50,25,626.85,652.9,-26.05,T690,10,2020,21.95,-3.05,0,,
30-10-2020,Friday,10:03,24090.2,24120.9,24020.9,24051.6,12-Nov-20,24200,PE,100,50,779.95,844,-64.05,T691,10,2020,24.45,-25.55,0,,
02-11-2020,Monday,10:03,24367.6,24367.6,24249.1,24249.1,12-Nov-20,24200,CE,59.25,29.625,719.85,750,-30.15,T692,11,2020,0,-29.625,0,,
03-11-2020,Tuesday,10:12,25108,25377.9,25108,25377.9,12-Nov-20,25400,PE,134.95,67.475,785.45,650,135.45,T693,11,2020,135.45,135.45,1,,
04-11-2020,Wednesday,10:15,25539.6,25662.7,25539.6,25662.7,12-Nov-20,25500,CE,61.55,30.775,623.3,551.4,71.9,T694,11,2020,71.9,71.9,1,,
05-11-2020,Thursday,10:33,26174.8,26235.25,26135.25,26195.7,12-Nov-20,26100,CE,100,50,509.8,563.2,-53.4,T695,11,2020,69.45,19.45,1,,
06-11-2020,Friday,10:03,26274.1,26274.1,26218.9,26218.9,19-Nov-20,26300,PE,50,25,558.85,587,-28.15,T696,11,2020,3.2,-21.8,0,,
09-11-2020,Monday,10:03,27088.9,27220.3,27088.9,27220.3,19-Nov-20,27400,PE,65.7,32.85,632.1,667.95,-35.85,T697,11,2020,12.1,-20.75,0,,
10-11-2020,Tuesday,10:03,28039.4,28094.75,27994.75,28050.1,19-Nov-20,28200,PE,100,50,675,567.75,107.25,T698,11,2020,107.25,107.25,1,,
11-11-2020,Wednesday,10:03,28713.2,28764.3,28713.2,28764.3,19-Nov-20,28800,PE,50,25,728.2,766.45,-38.25,T699,11,2020,8.2,-16.8,0,,
12-11-2020,Thursday,10:03,28633.8,28673.2,28573.2,28612.6,19-Nov-20,28500,CE,100,50,583.3,466.9,116.4,T700,11,2020,116.4,116.4,1,,
13-11-2020,Friday,10:03,28108.7,28108.7,27888.4,27888.4,26-Nov-20,27800,CE,110.15,55.075,676.1,746.65,-70.55,T701,11,2020,1.1,-53.975,0,,
17-11-2020,Tuesday,10:03,28792.2,28870.8,28792.2,28870.8,26-Nov-20,29100,PE,50,25,634.35,661,-26.65,T702,11,2020,0,-25,0,,
18-11-2020,Wednesday,10:03,29107.9,29301.8,29107.9,29301.8,26-Nov-20,29500,PE,96.95,48.475,606.15,656,-49.85,T703,11,2020,5.05,-43.425,0,,
19-11-2020,Thursday,10:03,29302.6,29395.4,29302.6,29395.4,26-Nov-20,29500,PE,50,25,500,531,-31,T704,11,2020,24.7,-0.3,0,,
20-11-2020,Friday,10:06,28935.8,29004.85,28904.85,28973.9,03-Dec-20,28900,CE,100,50,708,760,-52,T705,11,2020,0,-50,0,,
23-11-2020,Monday,10:03,29432.8,29467.75,29367.75,29402.7,03-Dec-20,29000,CE,100,50,671,743.65,-72.65,T706,11,2020,49,-1,0,,
24-11-2020,Tuesday,10:03,29265.6,29344,29265.6,29344,03-Dec-20,29500,PE,50,25,661.05,610.2,50.85,T707,11,2020,50.85,50.85,1,,
25-11-2020,Wednesday,10:03,30021.9,30078.8,29978.8,30035.7,03-Dec-20,30100,PE,100,50,614.15,687.95,-73.8,T708,11,2020,14.2,-35.8,0,,
26-11-2020,Thursday,10:03,29370.4,29370.4,29287.6,29287.6,03-Dec-20,29000,CE,50,25,577.85,643.45,-65.6,T709,11,2020,0,-25,0,,
27-11-2020,Friday,10:09,29622,29622,29552.6,29552.6,10-Dec-20,29500,CE,50,25,720,750,-30,T710,11,2020,43.85,18.85,1,,
01-12-2020,Tuesday,10:39,29767.3,29767.3,29611.7,29611.7,10-Dec-20,29800,PE,77.8,38.9,660,580.8,79.2,T711,12,2020,79.2,79.2,1,,
02-12-2020,Wednesday,10:03,29876.7,29876.7,29740.4,29740.4,10-Dec-20,29700,CE,68.15,34.075,634.9,557.2,77.7,T712,12,2020,77.7,77.7,1,,
03-12-2020,Thursday,10:03,29728.9,29728.9,29625.2,29625.2,10-Dec-20,29700,PE,51.85,25.925,440.5,469,-28.5,T713,12,2020,33.5,7.575,1,,
04-12-2020,Friday,10:03,29573.4,29622.05,29522.05,29570.7,17-Dec-20,29700,PE,100,50,621.05,505,116.05,T714,12,2020,116.05,116.05,1,,
07-12-2020,Monday,10:15,30062.6,30132.4,30032.4,30102.2,17-Dec-20,30000,CE,100,50,606.4,672.45,-66.05,T715,12,2020,33.2,-16.8,0,,
08-12-2020,Tuesday,11:03,30300.3,30300.3,30166.2,30166.2,17-Dec-20,30100,CE,67.05,33.525,589.15,624.5,-35.35,T716,12,2020,53.35,19.825,1,,
09-12-2020,Wednesday,10:15,30335.1,30415.8,30335.1,30415.8,17-Dec-20,30500,PE,50,25,511,450.95,60.05,T717,12,2020,60.05,60.05,1,,
10-12-2020,Thursday,10:03,30545.3,30613.15,30513.15,30581,17-Dec-20,30400,CE,100,50,477.55,372.9,104.65,T718,12,2020,104.65,104.65,1,,
11-12-2020,Friday,10:03,30555.3,30622.1,30555.3,30622.1,24-Dec-20,30700,PE,50,25,583.15,608.15,-25,T719,12,2020,31.15,6.15,1,,
14-12-2020,Monday,11:03,30735.2,30799.45,30699.45,30763.7,24-Dec-20,30700,CE,100,50,586.7,581.45,5.25,T720,12,2020,48.6,5.25,1,,
15-12-2020,Tuesday,10:03,30805.4,30805.4,30622.6,30622.6,24-Dec-20,30500,CE,91.4,45.7,524.45,573.85,-49.4,T721,12,2020,53.25,7.55,1,,
16-12-2020,Wednesday,10:03,30920.3,30920.3,30863.3,30863.3,24-Dec-20,30800,CE,50,25,475,405.35,69.65,T722,12,2020,69.65,69.65,1,,
17-12-2020,Thursday,11:00,30791.2,30791.2,30672.2,30672.2,24-Dec-20,30800,PE,59.5,29.75,387.1,321.8,65.3,T723,12,2020,65.3,65.3,1,,
18-12-2020,Friday,10:03,30841.8,30841.8,30746.8,30746.8,31-Dec-20,30500,CE,50,25,561.3,586.65,-25.35,T724,12,2020,6.3,-18.7,0,,
21-12-2020,Monday,12:42,30595.8,30595.8,30345.1,30345.1,31-Dec-20,30300,CE,125.35,62.675,528,387.35,140.65,T725,12,2020,140.65,140.65,1,,
22-12-2020,Tuesday,10:03,29607.5,29607.5,29553.8,29553.8,31-Dec-20,29200,CE,50,25,644.35,671.15,-26.8,T726,12,2020,0,-25,0,,
23-12-2020,Wednesday,10:03,29560.8,29587.15,29487.15,29513.5,31-Dec-20,29700,PE,100,50,452.95,343.85,109.1,T727,12,2020,109.1,109.1,1,,
24-12-2020,Thursday,10:03,30071.7,30144.45,30044.45,30117.2,31-Dec-20,30300,PE,100,50,342.9,242.65,100.25,T728,12,2020,100.25,100.25,1,,
28-12-2020,Monday,10:03,30558.8,30725.6,30558.8,30725.6,07-Jan-21,30700,PE,83.4,41.7,519.4,435.2,84.2,T729,12,2020,84.2,84.2,1,,
29-12-2020,Tuesday,10:03,31006.9,31186,31006.9,31186,07-Jan-21,31300,PE,89.55,44.775,487.7,595.9,-108.2,T730,12,2020,2.65,-42.125,0,,
30-12-2020,Wednesday,10:03,31479.8,31479.8,31312.7,31312.7,07-Jan-21,31200,CE,83.55,41.775,559.05,472.25,86.8,T731,12,2020,86.8,86.8,1,,
31-12-2020,Thursday,10:03,31295.9,31295.9,31175.7,31175.7,07-Jan-21,31300,PE,60.1,30.05,428.1,460.6,-32.5,T732,12,2020,14.05,-16,0,,
01-01-2021,Friday,12:03,31279.8,31347.8,31247.8,31315.8,14-Jan-21,31200,CE,100,50,649.2,627,22.2,T733,1,2021,46.75,22.2,1,,
04-01-2021,Monday,10:39,31485.2,31485.2,31406.9,31406.9,14-Jan-21,31400,CE,50,25,550.25,500,50.25,T734,1,2021,50.25,50.25,1,,
05-01-2021,Tuesday,10:03,31041.1,31041.1,30984.8,30984.8,14-Jan-21,31100,PE,50,25,475.4,423.6,51.8,T735,1,2021,51.8,51.8,1,,
06-01-2021,Wednesday,10:33,31839.9,31874.6,31774.6,31809.3,14-Jan-21,31800,CE,100,50,491.85,542.4,-50.55,T736,1,2021,2.85,-47.15,0,,
07-01-2021,Thursday,10:03,32129.8,32157.45,32057.45,32085.1,14-Jan-21,32000,CE,100,50,475,526.25,-51.25,T737,1,2021,48.2,-1.8,0,,
08-01-2021,Friday,10:03,32298.1,32298.1,32216.5,32216.5,21-Jan-21,32100,CE,50,25,622,649.95,-27.95,T738,1,2021,2,-23,0,,
11-01-2021,Monday,10:12,32280.3,32280.3,32050.6,32050.6,21-Jan-21,32000,CE,114.85,57.425,655,536.75,118.25,T739,1,2021,118.25,118.25,1,,
